"family","tribe","tips","sociality"
"Apidae","Meliponini","Trigona_dallatorreana","social"
"Apidae","Meliponini","Trigona_amazonensis","social"
"Apidae","Meliponini","Trigona_hyalinata","social"
"Apidae","Meliponini","Frieseomelitta_doederleini","social"
"Apidae","Meliponini","Trigona_corvina","social"
"Apidae","Meliponini","Trigona_nigerrima","social"
"Apidae","Meliponini","Trigona_crassipes","social"
"Apidae","Meliponini","Trigona_hypogea","social"
"Apidae","Meliponini","Trigona_recursa","social"
"Apidae","Meliponini","Trigona_spinipes","social"
"Apidae","Meliponini","Trigona_chanchamayoensis","social"
"Apidae","Meliponini","Frieseomelitta_languida","social"
"Apidae","Meliponini","Frieseomelitta_nigra","social"
"Apidae","Meliponini","Trigona_pallens","social"
"Apidae","Meliponini","Trigona_cilipes","social"
"Apidae","Meliponini","Trigona_lacteipennis","social"
"Apidae","Meliponini","Frieseomelitta_flavicornis","social"
"Apidae","Meliponini","Trigona_muzoensis","social"
"Apidae","Meliponini","Trigona_ferricauda","social"
"Apidae","Meliponini","Trigona_fulviventris","social"
"Apidae","Meliponini","Trigona_guianae","social"
"Apidae","Meliponini","Trigona_williana","social"
"Apidae","Meliponini","Ptilotrigona_lurida","social"
"Apidae","Meliponini","Ptilotrigona_pereneae","social"
"Apidae","Meliponini","Ptilotrigona_occidentalis","social"
"Apidae","Meliponini","Tetragona_clavipes","social"
"Apidae","Meliponini","Tetragona_dissecta","social"
"Apidae","Meliponini","Tetragona_perangulata","social"
"Apidae","Meliponini","Tetragona_goettei","social"
"Apidae","Meliponini","Tetragona_dorsalis","social"
"Apidae","Meliponini","Tetragona_ziegleri","social"
"Apidae","Meliponini","Geotrigona_fulvatra","social"
"Apidae","Meliponini","Geotrigona_subgrisea","social"
"Apidae","Meliponini","Geotrigona_kraussi","social"
"Apidae","Meliponini","Geotrigona_mombuca","social"
"Apidae","Meliponini","Geotrigona_fulvohirta","social"
"Apidae","Meliponini","Oxytrigona_mediorufa","social"
"Apidae","Meliponini","Oxytrigona_mellicolor","social"
"Apidae","Meliponini","Oxytrigona_tataira","social"
"Apidae","Meliponini","Oxytrigona_mulfordi","social"
"Apidae","Meliponini","Oxytrigona_obscura","social"
"Apidae","Meliponini","Scaptotrigona_bipunctata","social"
"Apidae","Meliponini","Scaptotrigona_depilis","social"
"Apidae","Meliponini","Scaptotrigona_pectoralis","social"
"Apidae","Meliponini","Scaptotrigona_limae","social"
"Apidae","Meliponini","Scaptotrigona_tricolorata","social"
"Apidae","Meliponini","Scaptotrigona_polysticta","social"
"Apidae","Meliponini","Scaptotrigona_xanthotricha","social"
"Apidae","Meliponini","Scaptotrigona_mexicana","social"
"Apidae","Meliponini","Scaptotrigona_subobscuripennis","social"
"Apidae","Meliponini","Scaptotrigona_hellwegeri","social"
"Apidae","Meliponini","Scaptotrigona_luteipennis","social"
"Apidae","Meliponini","Meliwillea_bivea","social"
"Apidae","Meliponini","Partamona_orizabaensis","social"
"Apidae","Meliponini","Partamona_gregaria","social"
"Apidae","Meliponini","Partamona_auripennis","social"
"Apidae","Meliponini","Partamona_musarum","social"
"Apidae","Meliponini","Partamona_helleri","social"
"Apidae","Meliponini","Partamona_cupira","social"
"Apidae","Meliponini","Partamona_seridoensis","social"
"Apidae","Meliponini","Partamona_rustica","social"
"Apidae","Meliponini","Partamona_epiphytophila","social"
"Apidae","Meliponini","Partamona_bilineata","social"
"Apidae","Meliponini","Partamona_testacea","social"
"Apidae","Meliponini","Partamona_vicina","social"
"Apidae","Meliponini","Partamona_mulata","social"
"Apidae","Meliponini","Partamona_ailyae","social"
"Apidae","Meliponini","Partamona_brevipilosa","social"
"Apidae","Meliponini","Nogueirapis_butteli","social"
"Apidae","Meliponini","Nogueirapis_mirandula","social"
"Apidae","Meliponini","Paratrigona_guigliae","social"
"Apidae","Meliponini","Paratrigona_onorei","social"
"Apidae","Meliponini","Paratrigona_lineatifrons","social"
"Apidae","Meliponini","Paratrigona_pacifica","social"
"Apidae","Meliponini","Paratrigona_lineata","social"
"Apidae","Meliponini","Paratrigona_subnuda","social"
"Apidae","Meliponini","Paratrigona_impunctata","social"
"Apidae","Meliponini","Leurotrigona_muelleri","social"
"Apidae","Meliponini","Leurotrigona_pusilla","social"
"Apidae","Meliponini","Trigonisca_bidentata","social"
"Apidae","Meliponini","Trigonisca_browni","social"
"Apidae","Meliponini","Trigonisca_chachapoya","social"
"Apidae","Meliponini","Trigonisca_nataliae","social"
"Apidae","Meliponini","Trigonisca_buyssoni","social"
"Apidae","Meliponini","Trigonisca_townsendi","social"
"Apidae","Meliponini","Trigonisca_longicornis","social"
"Apidae","Euglossini","Euglossa_imperialis","solitary"
"Apidae","Euglossini","Euglossa_chalybeata","solitary"
"Apidae","Euglossini","Euglossa_orellana","solitary"
"Apidae","Euglossini","Euglossa_iopoecila","solitary"
"Apidae","Euglossini","Euglossa_flammea","solitary"
"Apidae","Euglossini","Euglossa_ignita","solitary"
"Apidae","Euglossini","Euglossa_occidentalis","solitary"
"Apidae","Euglossini","Euglossa_asarophora","solitary"
"Apidae","Euglossini","Euglossa_natesi","solitary"
"Apidae","Euglossini","Euglossa_rufipes","solitary"
"Apidae","Euglossini","Euglossa_piliventris","solitary"
"Apidae","Euglossini","Euglossa_lugubris","solitary"
"Apidae","Euglossini","Euglossa_allosticta","solitary"
"Apidae","Euglossini","Euglossa_viridifrons","solitary"
"Apidae","Euglossini","Euglossa_annectans","solitary"
"Apidae","Euglossini","Euglossa_stellfeldi","solitary"
"Apidae","Euglossini","Euglossa_inflata","solitary"
"Apidae","Euglossini","Euglossa_rugilabris","solitary"
"Apidae","Euglossini","Euglossa_intersecta","solitary"
"Apidae","Euglossini","Euglossa_dodsoni","solitary"
"Apidae","Euglossini","Euglossa_obtusa","solitary"
"Apidae","Euglossini","Euglossa_gorgonensis","solitary"
"Apidae","Euglossini","Euglossa_laevicincta","solitary"
"Apidae","Euglossini","Euglossa_macrorhyncha","solitary"
"Apidae","Euglossini","Euglossa_turbinifex","solitary"
"Apidae","Euglossini","Euglossa_hyacinthina","solitary"
"Apidae","Euglossini","Euglossa_fuscifrons","solitary"
"Apidae","Euglossini","Euglossa_oleolucens","solitary"
"Apidae","Euglossini","Euglossa_paisa","solitary"
"Apidae","Euglossini","Euglossa_samperi","solitary"
"Apidae","Euglossini","Euglossa_stilbonota","solitary"
"Apidae","Euglossini","Euglossa_crassipunctata","solitary"
"Apidae","Euglossini","Euglossa_parvula","solitary"
"Apidae","Euglossini","Euglossa_sapphirina","solitary"
"Apidae","Euglossini","Euglossa_amazonica","solitary"
"Apidae","Euglossini","Euglossa_truncata","solitary"
"Apidae","Euglossini","Euglossa_atroveneta","solitary"
"Apidae","Euglossini","Euglossa_heterosticta","solitary"
"Apidae","Euglossini","Euglossa_crininota","solitary"
"Apidae","Euglossini","Euglossa_hansoni","solitary"
"Apidae","Euglossini","Euglossa_purpurea","solitary"
"Apidae","Euglossini","Euglossa_dissimula","solitary"
"Apidae","Euglossini","Euglossa_igniventris","solitary"
"Apidae","Euglossini","Euglossa_magnipes","solitary"
"Apidae","Euglossini","Euglossa_townsendi","solitary"
"Apidae","Euglossini","Euglossa_pleosticta","solitary"
"Apidae","Euglossini","Euglossa_mourei","solitary"
"Apidae","Euglossini","Euglossa_analis","solitary"
"Apidae","Euglossini","Euglossa_bidentata","solitary"
"Apidae","Euglossini","Euglossa_cognata","solitary"
"Apidae","Euglossini","Euglossa_iopyrrha","solitary"
"Apidae","Euglossini","Euglossa_retroviridis","solitary"
"Apidae","Euglossini","Euglossa_mixta","solitary"
"Apidae","Euglossini","Euglossa_villosiventris","solitary"
"Apidae","Euglossini","Euglossa_championi","solitary"
"Apidae","Euglossini","Euglossa_cybelia","solitary"
"Apidae","Euglossini","Euglossa_ioprosopa","solitary"
"Apidae","Euglossini","Euglossa_dressleri","solitary"
"Apidae","Euglossini","Euglossa_maculilabris","solitary"
"Apidae","Euglossini","Euglossa_nigropilosa","solitary"
"Apidae","Euglossini","Euglossa_chlorina","solitary"
"Apidae","Euglossini","Euglossa_deceptrix","solitary"
"Apidae","Euglossini","Euglossa_fimbriata","solitary"
"Apidae","Euglossini","Euglossa_cordata","solitary"
"Apidae","Euglossini","Euglossa_milenae","solitary"
"Apidae","Euglossini","Euglossa_hemichlora","solitary"
"Apidae","Euglossini","Euglossa_erythrochlora","solitary"
"Apidae","Euglossini","Euglossa_despecta","solitary"
"Apidae","Euglossini","Euglossa_cyanaspis","solitary"
"Apidae","Euglossini","Euglossa_modestior","solitary"
"Apidae","Euglossini","Euglossa_melanotricha","solitary"
"Apidae","Euglossini","Euglossa_securigera","solitary"
"Apidae","Euglossini","Euglossa_variabilis","solitary"
"Apidae","Euglossini","Euglossa_liopoda","solitary"
"Apidae","Euglossini","Euglossa_jamaicensis","solitary"
"Apidae","Euglossini","Euglossa_viridissima","solitary"
"Apidae","Euglossini","Euglossa_tridentata","solitary"
"Apidae","Euglossini","Euglossa_augaspis","solitary"
"Apidae","Euglossini","Euglossa_bursigera","solitary"
"Apidae","Euglossini","Euglossa_prasina","solitary"
"Apidae","Euglossini","Euglossa_cyanura","solitary"
"Apidae","Euglossini","Euglossa_viridis","solitary"
"Apidae","Euglossini","Euglossa_perviridis","solitary"
"Apidae","Euglossini","Euglossa_polita","solitary"
"Apidae","Euglossini","Euglossa_azurea","solitary"
"Apidae","Euglossini","Euglossa_decorata","solitary"
"Apidae","Euglossini","Euglossa_mandibularis","solitary"
"Apidae","Euglossini","Euglossa_perfulgens","solitary"
"Apidae","Euglossini","Euglossa_villosa","solitary"
"Apidae","Euglossini","Aglae_caerulea","parasite"
"Apidae","Euglossini","Eufriesea_mexicana","solitary"
"Apidae","Euglossini","Eufriesea_dressleri","solitary"
"Apidae","Euglossini","Eufriesea_surinamensis","solitary"
"Apidae","Euglossini","Eufriesea_flaviventris","solitary"
"Apidae","Euglossini","Eufriesea_pallida","solitary"
"Apidae","Euglossini","Eufriesea_schmidtiana","solitary"
"Apidae","Euglossini","Eufriesea_violacea","solitary"
"Apidae","Euglossini","Eufriesea_corusca","solitary"
"Apidae","Euglossini","Eufriesea_rugosa","solitary"
"Apidae","Euglossini","Eufriesea_chalybaea","solitary"
"Apidae","Euglossini","Eufriesea_mariana","solitary"
"Apidae","Euglossini","Eufriesea_auriceps","solitary"
"Apidae","Euglossini","Eufriesea_nigrohirta","solitary"
"Apidae","Euglossini","Eufriesea_nordestina","solitary"
"Apidae","Euglossini","Eufriesea_violascens","solitary"
"Apidae","Euglossini","Eufriesea_concava","solitary"
"Apidae","Euglossini","Eufriesea_mussitans","solitary"
"Apidae","Euglossini","Eufriesea_superba","solitary"
"Apidae","Euglossini","Eufriesea_lucifera","solitary"
"Apidae","Euglossini","Eufriesea_pulchra","solitary"
"Apidae","Euglossini","Eufriesea_ornata","solitary"
"Apidae","Euglossini","Eufriesea_atlantica","solitary"
"Apidae","Euglossini","Eufriesea_distinguenda","solitary"
"Apidae","Euglossini","Eufriesea_lucida","solitary"
"Apidae","Euglossini","Eufriesea_anisochlora","solitary"
"Apidae","Euglossini","Eufriesea_chrysopyga","solitary"
"Apidae","Euglossini","Eufriesea_rufocauda","solitary"
"Apidae","Euglossini","Eufriesea_excellens","solitary"
"Apidae","Euglossini","Eufriesea_magrettii","solitary"
"Apidae","Euglossini","Eufriesea_macroglossa","solitary"
"Apidae","Euglossini","Eufriesea_vidua","solitary"
"Apidae","Euglossini","Eufriesea_coerulescens","solitary"
"Apidae","Euglossini","Eulaema_nigrita","solitary"
"Apidae","Euglossini","Eulaema_boliviensis","solitary"
"Apidae","Euglossini","Eulaema_cingulata","solitary"
"Apidae","Euglossini","Eulaema_mocsaryi","solitary"
"Apidae","Euglossini","Eulaema_polychroma","solitary"
"Apidae","Euglossini","Eulaema_peruviana","solitary"
"Apidae","Euglossini","Eulaema_speciosa","solitary"
"Apidae","Euglossini","Eulaema_leucopyga","solitary"
"Apidae","Euglossini","Eulaema_seabrai","solitary"
"Apidae","Euglossini","Eulaema_polyzona","solitary"
"Apidae","Euglossini","Eulaema_bombiformis","solitary"
"Apidae","Euglossini","Eulaema_chocoana","solitary"
"Apidae","Euglossini","Eulaema_sororia","solitary"
"Apidae","Euglossini","Eulaema_meriana","solitary"
"Apidae","Euglossini","Eulaema_atleticana","solitary"
"Apidae","Euglossini","Eulaema_flavescens","solitary"
"Apidae","Euglossini","Exaerete_smaragdina","parasite"
"Apidae","Euglossini","Exaerete_frontalis","parasite"
"Apidae","Euglossini","Exaerete_azteca","parasite"
"Apidae","Euglossini","Exaerete_dentata","parasite"
"Apidae","Euglossini","Exaerete_trochanterica","parasite"
"Apidae","Centridini","Centris_analis","solitary"
"Apidae","Centridini","Centris_difformis","solitary"
"Apidae","Centridini","Centris_terminata","solitary"
"Apidae","Centridini","Centris_fuscata","solitary"
"Apidae","Centridini","Centris_longimana","solitary"
"Apidae","Centridini","Centris_rupestris","solitary"
"Apidae","Centridini","Centris_similis","solitary"
"Apidae","Centridini","Centris_ocellaris","solitary"
"Apidae","Centridini","Centris_nitida","solitary"
"Apidae","Centridini","Centris_transversa","solitary"
"Apidae","Centridini","Centris_tarsata","solitary"
"Apidae","Centridini","Centris_vittata","solitary"
"Apidae","Centridini","Centris_trigonoides","solitary"
"Apidae","Centridini","Centris_moldenkei","solitary"
"Apidae","Centridini","Centris_hyptidis","solitary"
"Apidae","Centridini","Centris_thelyopsis","solitary"
"Apidae","Centridini","Centris_cineraria","solitary"
"Apidae","Centridini","Centris_muralis","solitary"
"Apidae","Centridini","Centris_rhodophthalma","solitary"
"Apidae","Centridini","Centris_decolorata","solitary"
"Apidae","Centridini","Centris_aenea","solitary"
"Apidae","Centridini","Centris_haemorrhoidalis","solitary"
"Apidae","Centridini","Centris_varia","solitary"
"Apidae","Centridini","Centris_testacea","solitary"
"Apidae","Centridini","Centris_spilopoda","solitary"
"Apidae","Centridini","Centris_atripes","solitary"
"Apidae","Centridini","Centris_rhodopus","solitary"
"Apidae","Centridini","Centris_lanosa","solitary"
"Apidae","Centridini","Centris_caesalpiniae","solitary"
"Apidae","Centridini","Centris_agameta","solitary"
"Apidae","Centridini","Centris_albiceps","solitary"
"Apidae","Centridini","Centris_agilis","solitary"
"Apidae","Centridini","Centris_anomala","solitary"
"Apidae","Centridini","Centris_cockerelli","solitary"
"Apidae","Centridini","Centris_zacateca","solitary"
"Apidae","Centridini","Centris_mexicana","solitary"
"Apidae","Centridini","Centris_nigrocaerulea","solitary"
"Apidae","Centridini","Centris_hoffmanseggiae","solitary"
"Apidae","Centridini","Centris_pallida","solitary"
"Apidae","Centridini","Centris_burgdorfi","solitary"
"Apidae","Centridini","Centris_tricolor","solitary"
"Apidae","Centridini","Centris_klugii","solitary"
"Apidae","Centridini","Centris_neffi","solitary"
"Apidae","Centridini","Centris_nigerrima","solitary"
"Apidae","Centridini","Centris_xanthomelaena","solitary"
"Apidae","Centridini","Centris_bicolor","solitary"
"Apidae","Centridini","Centris_carolae","solitary"
"Apidae","Centridini","Centris_lutea","solitary"
"Apidae","Centridini","Centris_buchholzi","solitary"
"Apidae","Centridini","Centris_tamarugalis","solitary"
"Apidae","Centridini","Centris_mixta","solitary"
"Apidae","Centridini","Centris_chilensis","solitary"
"Apidae","Centridini","Centris_braccata","solitary"
"Apidae","Centridini","Centris_dimidiata","solitary"
"Apidae","Centridini","Centris_conspersa","solitary"
"Apidae","Centridini","Centris_dorsata","solitary"
"Apidae","Centridini","Centris_rhodoprocta","solitary"
"Apidae","Centridini","Centris_violacea","solitary"
"Apidae","Centridini","Centris_gelida","solitary"
"Apidae","Centridini","Centris_sericea","solitary"
"Apidae","Centridini","Centris_lilacina","solitary"
"Apidae","Centridini","Centris_plumipes","solitary"
"Apidae","Centridini","Centris_mocsaryi","solitary"
"Apidae","Centridini","Centris_chlorura","solitary"
"Apidae","Centridini","Centris_rufohirta","solitary"
"Apidae","Centridini","Centris_xanthocnemis","solitary"
"Apidae","Centridini","Centris_decipiens","solitary"
"Apidae","Centridini","Centris_sponsa","solitary"
"Apidae","Centridini","Centris_moerens","solitary"
"Apidae","Centridini","Centris_scopipes","solitary"
"Apidae","Epicharitini","Epicharis_analis","solitary"
"Apidae","Epicharitini","Epicharis_baccharis","solitary"
"Apidae","Epicharitini","Epicharis_iheringii","solitary"
"Apidae","Epicharitini","Epicharis_luteocincta","solitary"
"Apidae","Epicharitini","Epicharis_minima","solitary"
"Apidae","Epicharitini","Epicharis_morio","solitary"
"Apidae","Epicharitini","Epicharis_dejeanii","solitary"
"Apidae","Epicharitini","Epicharis_zonata","solitary"
"Apidae","Epicharitini","Epicharis_bicolor","solitary"
"Apidae","Epicharitini","Epicharis_umbraculata","solitary"
"Apidae","Epicharitini","Epicharis_bova","solitary"
"Apidae","Epicharitini","Epicharis_elegans","solitary"
"Apidae","Epicharitini","Epicharis_angulosa","solitary"
"Apidae","Epicharitini","Epicharis_flava","solitary"
"Apidae","Epicharitini","Epicharis_lindigii","solitary"
"Apidae","Epicharitini","Epicharis_pygialis","solitary"
"Apidae","Epicharitini","Epicharis_affinis","solitary"
"Apidae","Epicharitini","Epicharis_lunulata","solitary"
"Apidae","Epicharitini","Epicharis_maculata","solitary"
"Apidae","Epicharitini","Epicharis_picta","solitary"
"Apidae","Epicharitini","Epicharis_xanthogastra","solitary"
"Apidae","Ceratitini","Ceratina_calcarata","social"
"Apidae","Ceratitini","Ceratina_strenua","social"
"Apidae","Ceratitini","Ceratina_accusator","solitary"
"Apidae","Ceratitini","Ceratina_okinawana","social"
"Apidae","Ceratitini","Ceratina_japonica","social"
"Apidae","Ceratitini","Ceratina_nigrolateralis","social"
"Apidae","Ceratitini","Ceratina_cucurbitina","solitary"
"Apidae","Ceratitini","Ceratina_lineola","social"
"Apidae","Ceratitini","Ceratina_moerenhouti","social"
"Apidae","Ceratitini","Ceratina_smaragdula","social"
"Apidae","Ceratitini","Ceratina_tarsata","social"
"Apidae","Ceratitini","Ceratina_nasalis","social"
"Apidae","Ceratitini","Ceratina_chalcites","solitary"
"Apidae","Ceratitini","Ceratina_chrysomalla","social"
"Apidae","Ceratitini","Ceratina_cyanea","solitary"
"Apidae","Ceratitini","Ceratina_mandibularis","social"
